Country,Job Title,Rural,Quantity,Percentage
Sweden,database manager,City,1,0.04152824
Sweden,database manager,Rural,1,0.04152824
Sweden,database marketing analyst,City,2,0.08305648
Sweden,database modeler,City,2,0.08305648
Sweden,database programmer,City,1,0.04152824
Sweden,database security administrator,City,2,0.08305648
Sweden,database security administrator,Rural,1,0.04152824
Sweden,database software technician,City,1,0.04152824
Sweden,database specialist,City,2,0.08305648
Sweden,database tester,City,1,0.04152824
Sweden,databases computer consultant,City,1,0.04152824
Sweden,engineer system electronic data processing engineer system edp,Rural,1,0.04152824
Sweden,geographic information systems data administrator gis data administrator,City,1,0.04152824
Sweden,geographic information systems data manager gis data manager,City,1,0.04152824
Sweden,geographic information systems data specialist gis data specialist,City,2,0.08305648
Sweden,geographic information systems database administrator gis database administrator,City,1,0.04152824
Sweden,geographic information systems database administrator gis database administrator,Rural,1,0.04152824
Sweden,head of information systems and data processing,City,1,0.04152824
Sweden,naval tactical data systemcombat information center officer,City,1,0.04152824
Sweden,oracle database administrator oracle dba,City,1,0.04152824
Sweden,sql database administrator,Rural,1,0.04152824
Sweden,survey data technician,City,1,0.04152824
