uuid,age,gender,dem_has_children,age_group,country_code,rural,dem_education_level,dem_full_time_job,normalized_job_code,question_bbi_2016wave4_basicincome_awareness,question_bbi_2016wave4_basicincome_vote,question_bbi_2016wave4_basicincome_effect,question_bbi_2016wave4_basicincome_argumentsfor,question_bbi_2016wave4_basicincome_argumentsagainst,normalized_job_title,country
44d3b9d0-d95f-0133-78c7-0a81e8b09a82,41 years old,Fem,yES,40_65,DE,rural,medium,yes,049a3f3a2b5f85cb2971ba77ad66e10c,I have heard just a little about it,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,data coordinator,Germany
8a03ccf0-d9b8-0133-d7b9-0a81e8b09a82,33 years old,male,NO,26_39,DE,urban,medium,yes,049a3f3a2b5f85cb2971ba77ad66e10c,I know something about it,I would vote for it,‰Û_ gain additional skills,"It increases solidarity, because it is funded by everyone | It creates more equality of opportunity | It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility | It reduces bureaucracy and administrative expenses",It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,data coordinator,Germany
55f7e900-daee-0133-0e69-0a81e8b09a82,41 years old,FeMale,yES,40_65,DE,rural,medium,yes,049a3f3a2b5f85cb2971ba77ad66e10c,I have heard just a little about it,I would probably vote for it,A basic income would not affect my work choices,None of the above,It is impossible to finance | It might encourage people to stop working,data coordinator,Germany
3455e250-d9fa-0133-08a9-0a81e8b09a82,1997,male,nO,14_25,DE,Non-Rural,low,yes,049a3f3a2b5f85cb2971ba77ad66e10c,I know something about it,I would vote for it,‰Û_ gain additional skills,It encourages financial independence and self-responsibility | It reduces bureaucracy and administrative expenses,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working,data coordinator,Germany
0d4ed070-dbe0-0133-4716-0a81e8b09a82,52 years old,male,NO,40_65,DE,urban,low,yes,049a3f3a2b5f85cb2971ba77ad66e10c,I have never heard of it,I would probably vote for it,A basic income would not affect my work choices,It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility,It is against the principle of linking merit and reward | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state | Only the people who need it most should get something from the state,data coordinator,Germany
1b4dc8a0-db48-0133-4171-0a81e8b09a82,1986,male,NO,26_39,DE,city,high,yes,049a3f3a2b5f85cb2971ba77ad66e10c,I have heard just a little about it,I would vote against it,‰Û_ gain additional skills,It increases appreciation for household work and volunteering,It might encourage people to stop working,data coordinator,Germany
6aaffb40-dcc3-0133-f138-0a81e8b09a82,31 years old,FeMale,yES,26_39,DE,rural,medium,yes,049a3f3a2b5f85cb2971ba77ad66e10c,I understand it fully,I would vote for it,‰Û_ spend more time with my family,"It creates more equality of opportunity | It encourages financial independence and self-responsibility | It reduces bureaucracy and administrative expenses | It increases solidarity, because it is funded by everyone",None of the above,data coordinator,Germany
d5a54410-db46-0133-9a33-0a81e8b09a82,49 years old,Male,nO,40_65,DE,urban,low,yes,049a3f3a2b5f85cb2971ba77ad66e10c,I know something about it,I would probably vote for it,‰Û_ work as a freelancer,It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering | It creates more equality of opportunity,It might encourage people to stop working | It is against the principle of linking merit and reward | Foreigners might come to my country and take advantage of the benefit,data coordinator,Germany
4d8701f0-d8e3-0133-b82f-0a81e8b09a82,62 years old,Fem,nO,40_65,DE,rural,high,yes,049a3f3a2b5f85cb2971ba77ad66e10c,I have heard just a little about it,I would probably vote against it,None of the above,It reduces anxiety about financing basic needs,It is against the principle of linking merit and reward,data coordinator,Germany
49881970-db49-0133-46cc-0a81e8b09a82,44 years old,male,nO,40_65,DE,urban,high,yes,049a3f3a2b5f85cb2971ba77ad66e10c,I understand it fully,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs | It creates more equality of opportunity,It increases dependence on the state | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is impossible to finance,data coordinator,Germany
367254c0-df33-0133-764a-0a81e8b09a82,60 years old,male,yES,40_65,DE,urban,high,yes,049a3f3a2b5f85cb2971ba77ad66e10c,I have heard just a little about it,I would probably vote for it,‰Û_ gain additional skills,It encourages financial independence and self-responsibility,It increases dependence on the state,data coordinator,Germany
575ca1a0-da4e-0133-419a-0a81e8b09a82,45 years old,male,YES,40_65,DK,urban,,yes,049a3f3a2b5f85cb2971ba77ad66e10c,I have never heard of it,I would probably vote for it,‰Û_ look for a different job,None of the above,Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,data coordinator,Denmark
126313a0-d8ab-0133-6ae2-0a81e8b09a82,50 years old,male,YES,40_65,DK,urban,high,yes,049a3f3a2b5f85cb2971ba77ad66e10c,I have heard just a little about it,I would probably vote for it,‰Û_ look for a different job,None of the above,None of the above,data coordinator,Denmark
453b2680-da2a-0133-3e90-0a81e8b09a82,49 years old,male,yES,40_65,ES,urban,high,yes,049a3f3a2b5f85cb2971ba77ad66e10c,I know something about it,I would vote for it,A basic income would not affect my work choices,It reduces bureaucracy and administrative expenses | It reduces anxiety about financing basic needs,Foreigners might come to my country and take advantage of the benefit,data coordinator,Spain
e5154800-d982-0133-788f-0a81e8b09a82,60 years old,male,NO,40_65,ES,city,high,yes,049a3f3a2b5f85cb2971ba77ad66e10c,I know something about it,I would vote for it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone",It increases dependence on the state | Only the people who need it most should get something from the state | It is impossible to finance,data coordinator,Spain
9cc69d30-d945-0133-55bf-0a81e8b09a82,42 years old,male,YES,40_65,ES,rural,medium,yes,049a3f3a2b5f85cb2971ba77ad66e10c,I have heard just a little about it,I would probably vote against it,‰Û_ spend more time with my family,None of the above,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is impossible to finance | Only the people who need it most should get something from the state | It increases dependence on the state | It is against the principle of linking merit and reward,data coordinator,Spain
76e32950-da39-0133-569f-0a81e8b09a82,45 years old,Male,YES,40_65,ES,urban,high,yes,049a3f3a2b5f85cb2971ba77ad66e10c,I know something about it,I would probably vote for it,‰Û_ look for a different job,It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility,It is impossible to finance | It is against the principle of linking merit and reward,data coordinator,Spain
6a0649d0-d8f0-0133-1336-0a81e8b09a82,1991,Fem,NO,14_25,ES,urban,high,yes,049a3f3a2b5f85cb2971ba77ad66e10c,I understand it fully,I would vote for it,A basic income would not affect my work choices,"It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility | It increases appreciation for household work and volunteering | It increases solidarity, because it is funded by everyone",It might encourage people to stop working,data coordinator,Spain
13cd1a30-d9b0-0133-fbb2-0a81e8b09a82,1988,FeMale,YES,26_39,ES,city,high,yes,049a3f3a2b5f85cb2971ba77ad66e10c,I understand it fully,I would vote for it,‰Û_ look for a different job,"It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering | It increases solidarity, because it is funded by everyone",It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,data coordinator,Spain
9045b8d0-da0a-0133-2441-0a81e8b09a82,39 years old,male,YES,26_39,ES,urban,low,yes,049a3f3a2b5f85cb2971ba77ad66e10c,I have heard just a little about it,I would vote for it,‰Û_ look for a different job,It creates more equality of opportunity,It increases dependence on the state | Only the people who need it most should get something from the state | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,data coordinator,Spain
4c9c7020-d943-0133-c84f-0a81e8b09a82,39 years old,female,YES,26_39,ES,city,medium,yes,049a3f3a2b5f85cb2971ba77ad66e10c,I have heard just a little about it,I would probably vote for it,‰Û_ stop working,None of the above,It is impossible to finance | It is against the principle of linking merit and reward | It might encourage people to stop working,data coordinator,Spain
6490f600-d908-0133-d139-0a81e8b09a82,44 years old,male,YES,40_65,ES,Non-Rural,medium,yes,049a3f3a2b5f85cb2971ba77ad66e10c,I know something about it,I would vote against it,None of the above,It reduces anxiety about financing basic needs | It creates more equality of opportunity | It encourages financial independence and self-responsibility | It increases appreciation for household work and volunteering,Only the people who need it most should get something from the state,data coordinator,Spain
a753d170-d912-0133-cae7-0a81e8b09a82,49 years old,Male,YES,40_65,ES,urban,medium,yes,049a3f3a2b5f85cb2971ba77ad66e10c,I have heard just a little about it,I would probably vote for it,‰Û_ spend more time with my family,It creates more equality of opportunity | It reduces anxiety about financing basic needs,It might encourage people to stop working | It increases dependence on the state,data coordinator,Spain
