country,normalized_job_title,rural,uuid
Poland,geographic information systems database administrator gis database administrator,City,6ac0df00-dc5e-0133-abce-0a81e8b09a82
Poland,geographic information systems database administrator gis database administrator,City,0cda45e0-dba8-0133-4f75-0a81e8b09a82
Poland,geographic information systems database administrator gis database administrator,City,979f0310-dd25-0133-a02b-0a81e8b09a82
Portugal,geographic information systems database administrator gis database administrator,Rural,a1747b50-d901-0133-c5e6-0a81e8b09a82
Sweden,geographic information systems database administrator gis database administrator,Rural,9e9f7fe0-dd3c-0133-26f2-0a81e8b09a82
Sweden,geographic information systems database administrator gis database administrator,City,e2f0e950-dbe9-0133-3505-0a81e8b09a82
Austria,crime data specialist,City,226cf850-db28-0133-c51a-0a81e8b09a82
Belgium,crime data specialist,City,d220fad0-d9a9-0133-828b-0a81e8b09a82
Germany,crime data specialist,Rural,63f1c2f0-da17-0133-a200-0a81e8b09a82
Spain,crime data specialist,City,4e2cd8a0-d99e-0133-968b-0a81e8b09a82
France,crime data specialist,City,92e5e230-d9a7-0133-5b63-0a81e8b09a82
Great Britain,crime data specialist,City,524189a0-d9c5-0133-2b33-0a81e8b09a82
Romania,crime data specialist,Rural,16098170-dac3-0133-ca62-0a81e8b09a82
Sweden,crime data specialist,City,77790810-d9e5-0133-21ae-0a81e8b09a82
Austria,data communications software consultant,City,2351fbe0-de4c-0133-0d58-0a81e8b09a82
Austria,data communications software consultant,Rural,4cef99b0-db53-0133-e7f4-0a81e8b09a82
Czechia,data communications software consultant,City,120c5a10-da71-0133-c5de-0a81e8b09a82
Germany,data communications software consultant,City,d78ecbc0-dde1-0133-28c9-0a81e8b09a82
Germany,data communications software consultant,Rural,6f49c010-d986-0133-38f6-0a81e8b09a82
Germany,data communications software consultant,City,f423a240-db30-0133-57bb-0a81e8b09a82
Germany,data communications software consultant,City,9822a540-da6c-0133-7c6e-0a81e8b09a82
Germany,data communications software consultant,City,a8712590-de5d-0133-2976-0a81e8b09a82
Germany,data communications software consultant,Rural,cf8964f0-dac9-0133-71fd-0a81e8b09a82
Germany,data communications software consultant,City,be654500-dcc2-0133-5c3c-0a81e8b09a82
Germany,data communications software consultant,Rural,59632500-dcd3-0133-8a00-0a81e8b09a82
Germany,data communications software consultant,Rural,c9dc1ab0-da0c-0133-2a2d-0a81e8b09a82
Germany,data communications software consultant,City,ebb18cc0-df03-0133-ca11-0a81e8b09a82
Denmark,data communications software consultant,City,138834b0-dcb6-0133-681b-0a81e8b09a82
Denmark,data communications software consultant,Rural,ad458970-da3d-0133-c858-0a81e8b09a82
Denmark,data communications software consultant,City,2dd0fc10-d8e7-0133-be33-0a81e8b09a82
Denmark,data communications software consultant,City,a1665a00-d948-0133-18c2-0a81e8b09a82
Spain,data communications software consultant,City,2d3b4850-d98a-0133-a022-0a81e8b09a82
Spain,data communications software consultant,City,b8f7e600-d9b4-0133-d40c-0a81e8b09a82
Spain,data communications software consultant,City,32043c80-d8e6-0133-bdaf-0a81e8b09a82
Spain,data communications software consultant,City,6eff8b00-d965-0133-f5d5-0a81e8b09a82
Spain,data communications software consultant,City,31d20160-dbd6-0133-e8cd-0a81e8b09a82
Spain,data communications software consultant,Rural,90b5ee00-daed-0133-0b1c-0a81e8b09a82
Spain,data communications software consultant,City,ad2aebe0-d999-0133-189d-0a81e8b09a82
Spain,data communications software consultant,City,e99734f0-d8f1-0133-1681-0a81e8b09a82
Spain,data communications software consultant,City,354e89f0-dca1-0133-d281-0a81e8b09a82
Spain,data communications software consultant,City,b234e110-d970-0133-9372-0a81e8b09a82
France,data communications software consultant,City,4fd071a0-da35-0133-f32a-0a81e8b09a82
France,data communications software consultant,City,21aaf4b0-da67-0133-adab-0a81e8b09a82
France,data communications software consultant,City,4eaf58f0-d997-0133-7596-0a81e8b09a82
France,data communications software consultant,City,1668d570-d8bf-0133-0f84-0a81e8b09a82
France,data communications software consultant,Rural,c2e3cd90-d970-0133-93cb-0a81e8b09a82
France,data communications software consultant,City,0c6a9af0-d996-0133-7071-0a81e8b09a82
France,data communications software consultant,Rural,2dfa55a0-da37-0133-7b5b-0a81e8b09a82
France,data communications software consultant,City,ccdd9b90-d93b-0133-be57-0a81e8b09a82
France,data communications software consultant,City,d5369900-da66-0133-abb1-0a81e8b09a82
Great Britain,data communications software consultant,City,a4dc1600-da22-0133-ea48-0a81e8b09a82
Great Britain,data communications software consultant,Rural,7ba5a820-dacd-0133-7b9f-0a81e8b09a82
Great Britain,data communications software consultant,City,27318810-da87-0133-e716-0a81e8b09a82
Great Britain,data communications software consultant,City,ccc38120-daa6-0133-a1e0-0a81e8b09a82
Great Britain,data communications software consultant,Rural,0eb0d970-dd4c-0133-f4cb-0a81e8b09a82
Great Britain,data communications software consultant,City,1d6fa640-dd42-0133-2784-0a81e8b09a82
Great Britain,data communications software consultant,City,1d761820-da4d-0133-f147-0a81e8b09a82
Great Britain,data communications software consultant,Rural,63313730-db49-0133-4fe6-0a81e8b09a82
Great Britain,data communications software consultant,Rural,8db9f730-dd72-0133-e019-0a81e8b09a82
Great Britain,data communications software consultant,City,7e2e8030-db3d-0133-da57-0a81e8b09a82
Greece,data communications software consultant,City,0700c050-da1a-0133-ab79-0a81e8b09a82
Greece,data communications software consultant,City,8d8e71d0-d995-0133-fa5e-0a81e8b09a82
Greece,data communications software consultant,City,7e7532a0-da39-0133-56ce-0a81e8b09a82
Hungary,data communications software consultant,City,0f985d90-dafa-0133-f853-0a81e8b09a82
Italy,data communications software consultant,City,1873fb00-dd56-0133-ee30-0a81e8b09a82
Italy,data communications software consultant,City,4e420240-dcd6-0133-dd45-0a81e8b09a82
Italy,data communications software consultant,City,1fbf3390-dcd6-0133-dc71-0a81e8b09a82
Italy,data communications software consultant,City,f6cf2ce0-db10-0133-1296-0a81e8b09a82
Italy,data communications software consultant,City,18653370-da56-0133-8e81-0a81e8b09a82
Lithuania,data communications software consultant,City,af2cee10-dd52-0133-9501-0a81e8b09a82
Lithuania,data communications software consultant,City,3868f770-da23-0133-eca5-0a81e8b09a82
Luxembourg,data communications software consultant,Rural,2b803e40-df0d-0133-0369-0a81e8b09a82
Netherlands,data communications software consultant,City,f049ae50-d99c-0133-912a-0a81e8b09a82
Poland,data communications software consultant,Rural,253ef120-da42-0133-5d8b-0a81e8b09a82
Poland,data communications software consultant,City,99ca0480-d9ad-0133-8bcc-0a81e8b09a82
Poland,data communications software consultant,City,09f73280-dbb9-0133-5594-0a81e8b09a82
Poland,data communications software consultant,City,363bda60-da0d-0133-2b51-0a81e8b09a82
Poland,data communications software consultant,City,d7776130-db2c-0133-d705-0a81e8b09a82
Poland,data communications software consultant,City,d8e01c40-dd49-0133-3eb3-0a81e8b09a82
Portugal,data communications software consultant,City,db7bbe80-d909-0133-d321-0a81e8b09a82
Portugal,data communications software consultant,City,4a642fb0-d96c-0133-1b40-0a81e8b09a82
Portugal,data communications software consultant,City,53b71570-d8dd-0133-5bb9-0a81e8b09a82
Portugal,data communications software consultant,City,3de3e680-da6e-0133-e129-0a81e8b09a82
Portugal,data communications software consultant,City,ced0a890-d8c4-0133-8579-0a81e8b09a82
Romania,data communications software consultant,City,a6e1b870-d99b-0133-5c1e-0a81e8b09a82
Sweden,data communications software consultant,City,089a99d0-dcc6-0133-c09d-0a81e8b09a82
Slovenia,data communications software consultant,Rural,5a517e40-dca1-0133-d311-0a81e8b09a82
Austria,data security analyst,City,960b1ce0-db01-0133-528c-0a81e8b09a82
Austria,data security analyst,Rural,b98bbaf0-d96e-0133-06ef-0a81e8b09a82
Belgium,data security analyst,City,7bfa9de0-dd4a-0133-40d2-0a81e8b09a82
Belgium,data security analyst,Rural,a04028b0-dcb8-0133-eff5-0a81e8b09a82
Bulgaria,data security analyst,City,cb8499d0-d9a2-0133-adac-0a81e8b09a82
Czechia,data security analyst,City,1b8d42c0-da3f-0133-c05a-0a81e8b09a82
Czechia,data security analyst,City,903c63f0-d8d2-0133-5d68-0a81e8b09a82
Germany,data security analyst,City,895abed0-da1b-0133-ec7f-0a81e8b09a82
Germany,data security analyst,City,3401e200-da8b-0133-56dd-0a81e8b09a82
Germany,data security analyst,Rural,cf626f70-db8a-0133-d437-0a81e8b09a82
Germany,data security analyst,City,e6ce9d00-dd3d-0133-8c22-0a81e8b09a82
Germany,data security analyst,City,4912ffc0-d983-0133-7a20-0a81e8b09a82
Germany,data security analyst,Rural,1a19a140-da53-0133-bcb4-0a81e8b09a82
Germany,data security analyst,City,9faf8610-dc1d-0133-d75a-0a81e8b09a82
Germany,data security analyst,City,ba96e3d0-d9f1-0133-2f4e-0a81e8b09a82
Germany,data security analyst,City,c48c3f20-db53-0133-e963-0a81e8b09a82
Spain,data security analyst,City,c1d59010-d941-0133-c636-0a81e8b09a82
Spain,data security analyst,City,99c720b0-dbd1-0133-efef-0a81e8b09a82
Spain,data security analyst,Rural,6c1ae280-d963-0133-426d-0a81e8b09a82
Spain,data security analyst,City,15846960-d978-0133-0d3c-0a81e8b09a82
Spain,data security analyst,City,97d81990-db49-0133-50d2-0a81e8b09a82
Spain,data security analyst,City,c1e42930-da40-0133-ddcc-0a81e8b09a82
Spain,data security analyst,City,d220c530-daa0-0133-2b51-0a81e8b09a82
Spain,data security analyst,Rural,8deaf620-da28-0133-7417-0a81e8b09a82
Spain,data security analyst,City,4018bb30-d955-0133-893c-0a81e8b09a82
Spain,data security analyst,City,b99b5e10-d9d0-0133-c578-0a81e8b09a82
Finland,data security analyst,City,48533d60-d965-0133-f544-0a81e8b09a82
France,data security analyst,City,2e77e920-dd32-0133-41d1-0a81e8b09a82
France,data security analyst,City,e9e8b1a0-db25-0133-535f-0a81e8b09a82
France,data security analyst,City,65ea8240-dc04-0133-878c-0a81e8b09a82
France,data security analyst,City,9cfcd700-d93a-0133-bcaa-0a81e8b09a82
France,data security analyst,City,8e1752b0-dcc4-0133-f715-0a81e8b09a82
France,data security analyst,City,018588c0-d9ac-0133-1e36-0a81e8b09a82
France,data security analyst,City,18cb1c30-da63-0133-3d16-0a81e8b09a82
Great Britain,data security analyst,City,1ed20ad0-dc90-0133-5197-0a81e8b09a82
Great Britain,data security analyst,City,28ba9560-d8f8-0133-b47c-0a81e8b09a82
Great Britain,data security analyst,Rural,24cb9a70-dc81-0133-e612-0a81e8b09a82
Great Britain,data security analyst,Rural,d6414260-dbd7-0133-d749-0a81e8b09a82
Great Britain,data security analyst,City,44ef3010-dd6e-0133-fbfa-0a81e8b09a82
Great Britain,data security analyst,Rural,3b1ca460-d8d7-0133-1c34-0a81e8b09a82
Great Britain,data security analyst,Rural,bf7d5f00-dd38-0133-0acc-0a81e8b09a82
Great Britain,data security analyst,Rural,4d85fc60-dd70-0133-03ee-0a81e8b09a82
Great Britain,data security analyst,City,5b1317b0-d943-0133-c867-0a81e8b09a82
Greece,data security analyst,City,9c198400-d985-0133-34fc-0a81e8b09a82
Greece,data security analyst,City,e2522080-db64-0133-3600-0a81e8b09a82
Italy,data security analyst,City,85b58b00-da0d-0133-2c23-0a81e8b09a82
Italy,data security analyst,City,5ff49d10-db3c-0133-773b-0a81e8b09a82
Italy,data security analyst,City,84cde240-dccc-0133-f82d-0a81e8b09a82
Italy,data security analyst,City,6766ef60-daea-0133-800b-0a81e8b09a82
Italy,data security analyst,City,7861d1e0-da14-0133-98ea-0a81e8b09a82
Italy,data security analyst,City,a7ab0b90-d92c-0133-3a6a-0a81e8b09a82
Netherlands,data security analyst,City,49a50a30-dcbc-0133-1acd-0a81e8b09a82
Netherlands,data security analyst,City,cc419f20-d979-0133-55dc-0a81e8b09a82
Netherlands,data security analyst,Rural,627e13b0-d97c-0133-0822-0a81e8b09a82
Netherlands,data security analyst,City,b57e7810-d8e7-0133-bfc0-0a81e8b09a82
Poland,data security analyst,City,f9e5f7f0-da39-0133-d9fa-0a81e8b09a82
Poland,data security analyst,City,8156fd60-d9a3-0133-7343-0a81e8b09a82
Poland,data security analyst,City,cb024b80-d97a-0133-59a5-0a81e8b09a82
Poland,data security analyst,City,be7354f0-da66-0133-ab1b-0a81e8b09a82
Poland,data security analyst,Rural,b881f7a0-dbe0-0133-49ab-0a81e8b09a82
Poland,data security analyst,City,7abc3490-d975-0133-3906-0a81e8b09a82
Poland,data security analyst,City,c329baa0-daf7-0133-955c-0a81e8b09a82
Poland,data security analyst,City,24037e30-d97c-0133-0741-0a81e8b09a82
Poland,data security analyst,City,ff7b5140-da3c-0133-c488-0a81e8b09a82
Portugal,data security analyst,City,ec2ba8f0-dcb5-0133-8a62-0a81e8b09a82
Portugal,data security analyst,City,ac159d50-d981-0133-f77c-0a81e8b09a82
Portugal,data security analyst,City,c012da50-d8ca-0133-5c43-0a81e8b09a82
Portugal,data security analyst,City,7e8cdbd0-d9c6-0133-931b-0a81e8b09a82
Romania,data security analyst,Rural,132cfbf0-d99a-0133-1a73-0a81e8b09a82
Romania,data security analyst,City,d62ab890-dcbb-0133-185c-0a81e8b09a82
Romania,data security analyst,City,6d648410-d93d-0133-c03d-0a81e8b09a82
Romania,data security analyst,City,8ee4f070-d93a-0133-bc96-0a81e8b09a82
Romania,data security analyst,City,40999e20-d9a8-0133-d0b6-0a81e8b09a82
Sweden,data security analyst,City,1c1759d0-dcca-0133-2839-0a81e8b09a82
Slovakia,data security analyst,Rural,e360ea00-dc06-0133-e52c-0a81e8b09a82
Slovakia,data security analyst,Rural,8a157220-da38-0133-48e8-0a81e8b09a82
Slovakia,data security analyst,Rural,b3375cf0-d9b3-0133-2d96-0a81e8b09a82
Austria,database marketing analyst,Rural,a96ed910-de55-0133-2582-0a81e8b09a82
Belgium,database marketing analyst,Rural,d73155f0-d9ba-0133-fe9f-0a81e8b09a82
Belgium,database marketing analyst,City,c75ffdb0-d95d-0133-765b-0a81e8b09a82
Czechia,database marketing analyst,City,7e5f95e0-d9b4-0133-d2e2-0a81e8b09a82
Germany,database marketing analyst,City,d129d530-db58-0133-fe1b-0a81e8b09a82
Germany,database marketing analyst,Rural,a6086e10-da2d-0133-81c1-0a81e8b09a82
Germany,database marketing analyst,City,162fbec0-dce4-0133-d5c7-0a81e8b09a82
Germany,database marketing analyst,Rural,523511b0-dd70-0133-03fc-0a81e8b09a82
Germany,database marketing analyst,Rural,7df39210-dd24-0133-9e1e-0a81e8b09a82
Germany,database marketing analyst,City,0115df90-dbcb-0133-c246-0a81e8b09a82
Germany,database marketing analyst,City,f82af2d0-dcd2-0133-87a7-0a81e8b09a82
Germany,database marketing analyst,Rural,c5128510-d8f8-0133-b592-0a81e8b09a82
Spain,database marketing analyst,City,0429f290-d90b-0133-a6ac-0a81e8b09a82
Spain,database marketing analyst,City,b80da520-da09-0133-2220-0a81e8b09a82
Spain,database marketing analyst,City,d5531d20-d8ff-0133-c282-0a81e8b09a82
Spain,database marketing analyst,Rural,98d1e390-d908-0133-d19d-0a81e8b09a82
Spain,database marketing analyst,City,140ee5f0-d947-0133-1612-0a81e8b09a82
Spain,database marketing analyst,Rural,c6c759c0-d984-0133-3069-0a81e8b09a82
Finland,database marketing analyst,City,86d8e360-d8d2-0133-5d2e-0a81e8b09a82
Finland,database marketing analyst,City,53e13410-d978-0133-0dde-0a81e8b09a82
Finland,database marketing analyst,City,bdb93550-d8e4-0133-bc64-0a81e8b09a82
France,database marketing analyst,City,4abb54b0-d99d-0133-9280-0a81e8b09a82
France,database marketing analyst,City,08235a20-dbc6-0133-9631-0a81e8b09a82
France,database marketing analyst,City,227f8fb0-dbd1-0133-edff-0a81e8b09a82
France,database marketing analyst,City,b4fa1b80-d96c-0133-1c84-0a81e8b09a82
France,database marketing analyst,City,173a33f0-db06-0133-bf7f-0a81e8b09a82
France,database marketing analyst,City,7fe78660-d9a9-0133-5fe2-0a81e8b09a82
France,database marketing analyst,Rural,10c01730-dc60-0133-aecc-0a81e8b09a82
France,database marketing analyst,City,347534c0-db00-0133-4c5c-0a81e8b09a82
France,database marketing analyst,Rural,aa07c6f0-dbad-0133-4fce-0a81e8b09a82
France,database marketing analyst,Rural,cae6a450-dc01-0133-7e04-0a81e8b09a82
France,database marketing analyst,City,88330da0-dadb-0133-605e-0a81e8b09a82
France,database marketing analyst,Rural,7de0b200-dbeb-0133-3a37-0a81e8b09a82
Great Britain,database marketing analyst,Rural,322bebd0-dcc1-0133-53f6-0a81e8b09a82
Great Britain,database marketing analyst,Rural,3fc97b20-dda1-0133-a50c-0a81e8b09a82
Great Britain,database marketing analyst,Rural,97527770-dab8-0133-9ed0-0a81e8b09a82
Great Britain,database marketing analyst,City,a634bfe0-dcb7-0133-70f6-0a81e8b09a82
Great Britain,database marketing analyst,Rural,957c1310-da82-0133-6ae3-0a81e8b09a82
Greece,database marketing analyst,City,142a43c0-dac8-0133-6db7-0a81e8b09a82
Hungary,database marketing analyst,City,8fe0b050-d9b6-0133-9803-0a81e8b09a82
Hungary,database marketing analyst,City,25abae50-da1b-0133-aecd-0a81e8b09a82
Italy,database marketing analyst,City,e4a21a00-dcb9-0133-0d22-0a81e8b09a82
Italy,database marketing analyst,City,26097300-dc8e-0133-4af2-0a81e8b09a82
Italy,database marketing analyst,City,fcb94520-df23-0133-b240-0a81e8b09a82
Italy,database marketing analyst,City,c5fc0240-da82-0133-6bc5-0a81e8b09a82
Italy,database marketing analyst,City,8fc33f40-d9a7-0133-5b52-0a81e8b09a82
